"VAP = Voting Age Population
# = Number
Erst Stm. = Constituency vote
Zweit Stm. = List vote
V = Valid
IV = Invalid",,,,,,,In decimals. Invalid votes included.,CDU,,,,SPD,,,,Die Linke,,,,Bündnis 90/Die Grünen,,,,CSU,,,,FDP,,,,AfD,,,,Other.,,,
Constituency/State Name,Official ID,State,# of VAP,# of Votes (V & IV),# of Erst Stm. (V),# of Zweit Stm. (V),% Turnout*,Erst Stm.,Zweit Stm.,% Erst Stm.,% Zweit Stm,Erst Stm.,Zweit Stm.,% Erst Stm.,% Zweit Stm,Erst Stm.,Zweit Stm.,% Erst Stm.,% Zweit Stm,Erst Stm.,Zweit Stm.,% Erst Stm.,% Zweit Stm,Erst Stm.,Zweit Stm.,% Erst Stm.,% Zweit Stm,Erst Stm.,Zweit Stm.,% Erst Stm.,% Zweit Stm,Erst Stm.,Zweit Stm.,% Erst Stm.,% Zweit Stm,Erst Stm.,Zweit Stm.,% Erst Stm.,% Zweit Stm
Recklinghausen I,121,NW,169267,123958,122242,122884,0.7323223074,37792,35108,0.3091572455,0.2857003353,47257,38822,0.3865856252,0.3159239608,8043,8970,0.06579571669,0.07299567071,6079,7132,0.04972922563,0.05803847531,,,,,8791,12674,0.07191472653,0.1031379187,13953,14777,0.1141424388,0.1202516194,327,5401,0.002675021678,0.04395201979
Recklinghausen II,122,NW,189376,140795,136147,139510,0.7434680213,46982,41079,0.3450828883,0.2944520106,56019,44224,0.4114596723,0.3169951975,11502,9201,0.08448221408,0.06595226149,6363,7189,0.04673624832,0.05153035625,,,,,13903,14759,0.1021175641,0.1057916995,,17387,,0.1246290588,1378,5671,0.01012141288,0.04064941581
Gelsenkirchen,123,NW,175210,119414,117421,118066,0.6815478569,29768,26452,0.2535151293,0.2240441787,45017,39524,0.3833811669,0.3347619128,7614,8703,0.06484359697,0.07371300798,5444,5489,0.04636308667,0.04649094574,,,,,7864,10834,0.06697268802,0.09176223468,19836,20113,0.1689306001,0.1703538699,1878,6951,0.01599373196,0.05887385022
Steinfurt I – Borken I,124,NW,202192,154606,153182,153578,0.7646494421,78579,67425,0.5129780261,0.4390277253,39584,35466,0.2584115627,0.2309315136,7554,8433,0.04931388805,0.05491020849,8118,9142,0.05299578279,0.05952675513,,,,,10082,19339,0.06581713256,0.1259229838,9265,9719,0.06048360773,0.06328380367,,4054,,0.02639700999
Bottrop – Recklinghausen III,125,NW,202793,151842,149859,150514,0.7487536552,50334,44967,0.3358757232,0.2987562619,55128,47013,0.3678657938,0.3123496818,9505,10292,0.06342628738,0.06837902122,6522,7248,0.04352090966,0.0481549889,,,,,9667,15741,0.06450730353,0.1045816336,17756,18710,0.118484709,0.1243073734,947,6543,0.00631927345,0.04347103924
Borken II,126,NW,199978,158146,155771,157056,0.7908169899,81496,73881,0.5231782553,0.4704118276,39412,33697,0.2530124349,0.2145540444,6969,6540,0.04473875112,0.04164119804,10496,9220,0.06738096308,0.05870517522,,,,,14216,20609,0.09126217332,0.1312207111,,9405,,0.05988309902,3182,3704,0.02042742231,0.02358394458
Coesfeld – Steinfurt II,127,NW,192946,156813,154379,155826,0.8127299866,79677,68636,0.5161129428,0.4404656476,36250,32787,0.2348117296,0.2104077625,9577,8394,0.06203563956,0.0538677756,12680,11667,0.08213552361,0.07487197258,,,,,16195,21116,0.1049041644,0.1355101203,,9496,,0.06093976615,,3730,,0.02393695532
Steinfurt III,128,NW,195571,152541,151177,151383,0.779977604,67678,57215,0.4476739187,0.3779486468,45797,41815,0.3029362932,0.276219919,8520,9692,0.05635777929,0.0640230409,9857,11026,0.06520171719,0.0728351268,,,,,8533,17205,0.05644377121,0.1136521274,9530,10342,0.06303868975,0.0683167859,1262,4088,0.008347830689,0.0270043532
Münster,129,NW,232294,191090,189854,190126,0.8226213333,70606,62276,0.3718962993,0.3275512029,54778,39714,0.2885269734,0.2088825305,13024,19287,0.06860008217,0.1014432534,24248,27739,0.1277191947,0.1458979834,,,,,13219,25684,0.06962718721,0.1350893618,8569,9393,0.04513468244,0.0494040794,5410,6033,0.02849558081,0.03173158853
Warendorf,130,NW,209604,163531,161586,162144,0.7801902635,75017,65357,0.464254329,0.4030799783,45094,38992,0.2790712067,0.2404776002,7738,8997,0.04788781206,0.05548771462,8968,10815,0.05549985766,0.0666999704,,,,,11291,21175,0.06987610313,0.1305937932,11078,12025,0.06855791962,0.07416247286,2400,4783,0.0148527719,0.0294984705
Gütersloh I,131,NW,234272,176708,174626,175027,0.7542856167,81298,67175,0.4655549575,0.3837979283,48942,40104,0.2802675432,0.2291303627,7582,10595,0.04341850584,0.06053351769,9992,13817,0.05721942895,0.07894210608,,,,,11401,22848,0.06528810143,0.1305398596,13996,15081,0.08014843151,0.08616384901,1415,5407,0.008103031622,0.0308923766
Bielefeld – Gütersloh II,132,NW,246216,186152,184077,184616,0.756051597,56485,50995,0.3068552834,0.2762219959,61086,46883,0.3318502583,0.2539487368,16489,20522,0.08957664456,0.1111604628,17728,20567,0.09630752348,0.111404212,,,,,13495,21364,0.07331171195,0.1157212809,15028,16514,0.08163974858,0.08945053516,3766,7771,0.02045882973,0.04209277636
Herford – Minden-Lübbecke II,133,NW,228976,168664,166592,167047,0.7366012158,59571,52994,0.3575861986,0.3172400582,61205,47940,0.3673945928,0.2869851,9353,11589,0.05614315213,0.06937568469,8444,11485,0.05068670765,0.06875310541,,,,,9411,19186,0.05649130811,0.1148539034,16633,18098,0.09984272954,0.1083407664,1975,5755,0.01185531118,0.03445138195
Minden-Lübbecke I,134,NW,204203,151181,149530,149673,0.7403466159,53057,49160,0.3548251187,0.3284493529,55868,43966,0.3736240219,0.2937470352,7862,9432,0.05257807798,0.06301737788,7372,9625,0.04930114358,0.06430685561,,,,,10575,16865,0.07072159433,0.1126789735,14796,15829,0.09895004347,0.1057572174,,4796,,0.03204318748
Lippe I,135,NW,170501,128938,127277,127537,0.7562301687,46526,40214,0.3655491566,0.3153124191,40908,35509,0.3214092098,0.2784211641,6870,8399,0.05397675935,0.06585539883,7671,8869,0.0602701195,0.0695406039,,,,,10690,15916,0.08399003748,0.1247951575,13005,14147,0.1021787126,0.1109246728,1607,4483,0.0126260047,0.03515058375
Höxter – Lippe II,136,NW,211026,159883,157854,158191,0.7576459773,69910,58939,0.4428775958,0.3725812467,42211,39038,0.2674053239,0.2467776296,8724,10188,0.05526625869,0.06440315821,9400,10194,0.0595486969,0.06444108704,,,,,10813,19543,0.06850000633,0.1235405301,14443,15197,0.09149593929,0.09606741218,2353,5092,0.01490617913,0.03218893616
Paderborn – Gütersloh III,137,NW,249359,187479,185597,185897,0.7518437273,99004,75628,0.5334353465,0.4068274367,36983,35055,0.1992650743,0.1885721663,9554,12292,0.05147712517,0.0661226378,11116,13612,0.05989320948,0.07322334411,,,,,10228,24976,0.05510864939,0.1343539702,16891,18484,0.09100901415,0.09943140556,1821,5850,0.009811581006,0.03146903931
Hagen – Ennepe-Ruhr-Kreis I,138,NW,207384,150044,148299,148794,0.7235080816,44948,42972,0.3030903782,0.2888019678,58206,43548,0.3924908462,0.2926730917,8045,10743,0.05424851145,0.07220049196,5752,8673,0.03878650564,0.05828864067,,,,,11727,18722,0.07907673012,0.1258249661,16716,17622,0.1127182247,0.1184321948,2905,6514,0.0195888037,0.04377864699
Ennepe-Ruhr-Kreis II,139,NW,178506,137632,134376,136424,0.7710217024,44273,37284,0.3294710365,0.2732950214,49333,40767,0.3671265702,0.2988257198,10804,11092,0.08040126213,0.08130534217,11538,11142,0.08586354706,0.0816718466,,,,,14175,17270,0.1054875871,0.1265906292,,13190,,0.09668386794,4253,5679,0.03164999702,0.04162757286
Bochum I,140,NW,206460,156941,155017,155704,0.7601520876,43773,39580,0.2823754814,0.2542002774,57655,46243,0.3719269499,0.2969930124,15462,15953,0.09974389906,0.1024572265,11937,13862,0.07700445758,0.08902789909,,,,,10923,17449,0.07046323952,0.1120652006,14775,15190,0.09531212706,0.09755690284,492,7427,0.003173845449,0.04769948107
Herne – Bochum II,141,NW,179247,127974,125744,126490,0.7139533716,30361,29629,0.2414508843,0.2342398609,52672,43312,0.4188828095,0.3424144201,10064,10860,0.08003562794,0.08585658945,6992,7414,0.05560503881,0.05861332912,,,,,8448,11560,0.06718412012,0.09139062376,16799,17001,0.1335968317,0.1344058819,408,6714,0.003244687619,0.05307929481
Dortmund I,142,NW,211316,156097,154526,154923,0.7386899241,44228,37967,0.2862172062,0.2450701316,59990,46424,0.3882194582,0.29965854,11874,15506,0.07684143769,0.100088431,11281,14702,0.07300389578,0.09489875616,,,,,9063,17193,0.05865032422,0.1109777115,14644,15197,0.09476722364,0.0980938918,3446,7934,0.02230045429,0.05121253784
Dortmund II,143,NW,203300,143834,141889,142416,0.7074963109,39933,34822,0.2814383074,0.2445090439,55038,46513,0.3878947628,0.3265995394,12242,12924,0.08627871082,0.09074823054,9047,10190,0.06376110904,0.07155094933,,,,,9031,15403,0.06364834483,0.1081549826,15074,15510,0.1062379748,0.1089063027,1524,7054,0.01074079034,0.04953095158
Unna I,144,NW,197873,150831,149385,149580,0.7622616527,47452,40697,0.3176490277,0.2720751437,58019,50205,0.3883857148,0.3356397914,8048,10313,0.05387421763,0.06894638321,9600,10254,0.06426348027,0.06855194545,,,,,9635,17196,0.06449777421,0.1149618933,13558,14689,0.09075877766,0.09820163123,3073,6226,0.0205710078,0.04162321166
Hamm – Unna II,145,NW,235213,171524,169568,169735,0.7292284015,59700,51475,0.3520711455,0.3032668572,61717,53467,0.3639660785,0.3150027985,9949,11837,0.05867262691,0.06973812119,7409,8938,0.04369338554,0.05265855598,,,,,9970,17678,0.05879647103,0.1041505877,17713,19068,0.1044595678,0.1123398238,3110,7272,0.01834072467,0.04284325566
Soest,146,NW,232301,174364,172492,173074,0.750595133,73595,62764,0.4266574682,0.3626425691,50458,43184,0.2925237112,0.2495117695,9756,11702,0.05655914477,0.06761269746,9459,10723,0.05483732579,0.06195615748,,,,,13681,23296,0.07931382325,0.1346013844,15311,16165,0.08876353686,0.09339935519,232,5240,0.001344989913,0.03027606688
Hochsauerlandkreis,147,NW,202768,154014,152615,152814,0.7595577211,73185,63651,0.479540019,0.4165259728,41047,34865,0.2689578351,0.2281531797,6452,8183,0.04227631622,0.05354875862,6476,7198,0.04243357468,0.04710301412,,,,,12893,21919,0.08448055565,0.1434358109,11115,12216,0.07283032467,0.0799403196,1447,4782,0.009481374701,0.03129294436
Siegen-Wittgenstein,148,NW,212912,162306,160701,160959,0.762314947,64484,54648,0.4012669492,0.3395150318,48560,42551,0.302176091,0.2643592468,9554,12624,0.05945202581,0.07842991072,6885,8857,0.04284354173,0.0550264353,,,,,11742,19125,0.07306737357,0.1188190782,15728,17154,0.0978712018,0.1065737237,3748,6000,0.02332281691,0.03727657354
Olpe – Märkischer Kreis I,149,NW,206716,152542,150760,151289,0.7379303005,72158,61394,0.4786282834,0.4058061062,39699,35269,0.2633258159,0.2331233599,7197,8205,0.04773812682,0.05423394959,5170,6866,0.03429291589,0.04538333917,,,,,13230,20758,0.08775537278,0.1372075961,13306,13847,0.08825948527,0.09152681292,,4950,,0.03271883613
Märkischer Kreis II,150,NW,200546,145474,142093,144222,0.7253896862,53714,49061,0.3780200291,0.3401769494,54890,37193,0.3862962989,0.2578871462,11113,9427,0.07820934177,0.0653645075,5356,7060,0.03769362319,0.04895230963,,,,,15221,19328,0.1071199848,0.1340156148,,16688,,0.1157105019,1799,5465,0.0126607222,0.03789297056
Nordrhein-Westpfalen (NW),,,13174577,9938461,9814170,9853377,0.7543666108,3756952,3214013,0.3828089385,0.3261839063,3073698,2557876,0.3131898062,0.2595938428,626631,736904,0.06384961744,0.07478694868,641360,744970,0.06535040661,0.07560555127,,,,,787235,1293052,0.08021411897,0.1312293237,799777,928425,0.08149206708,0.09422404116,128517,378137,0.01309504523,0.03837638609
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nordsachsen,151,SN,163916,118170,116438,116563,0.7209180312,38207,34321,0.3281317096,0.2944416324,16248,14519,0.1395420739,0.1245592512,20028,17173,0.1720057026,0.1473280544,3070,3021,0.026365963,0.0259173151,,,,,7641,9189,0.06562290661,0.07883290581,31244,31301,0.2683316443,0.2685328964,,7039,,0.06038794472
Leipzig I,152,SN,220654,161407,159781,159930,0.7314936507,43919,37622,0.2748699783,0.2352404177,26330,20674,0.1647880536,0.1292690552,31132,31137,0.1948416896,0.1946914275,8735,11300,0.05466857762,0.07065591196,,,,,9074,13565,0.05679023163,0.08481835803,32702,33291,0.2046676388,0.2081598199,7889,12341,0.04937383043,0.07716500969
Leipzig II,153,SN,227718,175198,173636,173784,0.7693638623,42778,38111,0.246365961,0.2193009713,23787,22725,0.1369934806,0.1307657782,43948,39058,0.253104195,0.2247502647,17273,18154,0.0994782188,0.1044630116,,,,,10052,14866,0.05789122071,0.08554297289,25968,27774,0.1495542399,0.1598190858,9830,13096,0.05661268401,0.07535791557
Leipzig-Land,154,SN,215616,161321,159004,159391,0.748186591,54152,47944,0.3405700486,0.3007949006,18221,18139,0.1145946014,0.1138019085,24801,23368,0.1559772081,0.1466080268,6219,5157,0.03911222359,0.03235439893,,,,,10048,12859,0.06319337878,0.08067582235,45563,42823,0.2865525396,0.2686663613,,9101,,0.05709858148
Meißen,155,SN,201310,152988,150932,150913,0.7599622473,55326,39406,0.3665624255,0.2611173325,13486,13148,0.08935149604,0.0871230444,19122,20111,0.1266928153,0.1332622107,5051,5531,0.03346540164,0.03665025545,,,,,7991,13156,0.0529443723,0.08717605508,46765,49615,0.309841518,0.3287655802,3191,9946,0.02114197122,0.06590552172
Bautzen I,156,SN,213990,161319,158876,158842,0.75386233,48579,42995,0.3057667615,0.2706777804,15836,14378,0.09967521841,0.09051762128,24221,22597,0.1524522269,0.142260863,3247,3768,0.02043732219,0.0237216857,,,,,9247,12122,0.05820262343,0.07631482857,52770,52041,0.3321458244,0.3276274537,4976,10941,0.03132002316,0.06887976732
Görlitz,157,SN,213021,156089,153643,153720,0.7327399646,48256,41000,0.314078741,0.2667187093,16801,14249,0.1093508979,0.0926945095,20853,21534,0.1357237232,0.1400858704,4995,4476,0.03251043002,0.02911787666,,,,,7661,10810,0.04986234322,0.07032266458,49834,50551,0.3243493033,0.3288511579,5243,11100,0.03412456148,0.07220921155
Sächsische Schweiz-Osterzgebirge,158,SN,202580,156342,153899,154375,0.7717543686,44354,39581,0.2882020026,0.2563951417,11100,12040,0.07212522499,0.07799190283,22614,19708,0.1469405259,0.1276631579,4575,4643,0.02972728868,0.03007611336,,,,,9933,12795,0.06454232971,0.08288259109,57554,54749,0.3739725404,0.3546493927,3769,10859,0.02449008765,0.0703417004
Dresden I,159,SN,232636,182849,180647,181118,0.7859875514,44388,44104,0.2457167847,0.2435097561,23906,19246,0.1323354387,0.1062622158,37936,31004,0.2100007196,0.1711812189,11765,13936,0.06512701567,0.07694431255,,,,,13590,18610,0.07522959141,0.1027506929,40380,41812,0.2235298676,0.2308550227,8682,12406,0.04806058224,0.0684967811
Dresden II – Bautzen II,160,SN,235464,186818,184693,185164,0.7934036626,47185,42792,0.2554780095,0.2311032382,20593,17977,0.1114985408,0.09708690674,32397,32040,0.1754100047,0.1730357953,15839,16588,0.08575852902,0.08958544858,,,,,12843,17684,0.06953701548,0.09550452572,41202,43126,0.2230837119,0.2329070446,14634,14957,0.07923418863,0.08077704089
Mittelsachsen,161,SN,201629,150648,148674,148889,0.7471544272,48230,41189,0.3244010385,0.2766423309,17782,14487,0.1196039657,0.09730067366,20785,21582,0.139802521,0.1449536232,4626,4112,0.0311150571,0.02761788984,,,,,8652,11767,0.05819443884,0.07903203057,46827,46522,0.3149642843,0.3124609609,1772,9230,0.01191869459,0.06199249105
Chemnitz,162,SN,195929,147218,145553,145871,0.7513844301,38653,36270,0.2655596243,0.2486443501,22413,17373,0.1539851463,0.1190983814,28213,28010,0.1938331742,0.1920189757,6157,6818,0.04230074268,0.04673992774,,,,,9535,12184,0.06550878374,0.08352585504,34958,35456,0.2401736824,0.2430640772,5624,9760,0.03863884633,0.06690843279
Chemnitzer Umland – Erzgebirgskreis II,163,SN,183483,138891,136670,137183,0.7569693105,48012,41947,0.3512987488,0.3057740391,14142,14524,0.103475525,0.1058731767,23174,20972,0.169561718,0.1528760852,4609,3850,0.03372356772,0.02806470189,,,,,10345,10542,0.07569327577,0.07684625646,36388,36746,0.2662471647,0.2678611781,,8602,0,0.06270456252
Erzgebirgskreis I,164,SN,220917,166701,163552,163971,0.7545865642,56716,50759,0.3467765604,0.309560837,14707,15452,0.08992247114,0.09423617591,24808,23090,0.1516826453,0.1408175836,4334,3661,0.02649921737,0.02232711882,,,,,11820,12106,0.07227059284,0.0738301285,49465,47952,0.3024420368,0.2924419562,1702,10951,0.01040647623,0.0667862
Zwickau,165,SN,207606,150950,143380,148829,0.7270984461,48347,45106,0.3371948668,0.3030726539,18219,16131,0.1270679314,0.1083861344,36881,24665,0.2572255545,0.1657271096,6513,4327,0.04542474543,0.02907363484,,,,,19181,11253,0.1337773748,0.07561026413,,38964,,0.2618038151,14239,8383,0.09930952713,0.056326388
Vogtlandkreis,166,SN,193081,142775,140355,140861,0.7394564975,49104,42604,0.349855723,0.3024541924,15538,16043,0.110704998,0.1138924188,21809,22578,0.1553845606,0.1602856717,5292,4266,0.03770439243,0.03028517475,,,,,7836,10154,0.05582986,0.07208524716,36428,37217,0.259541876,0.2642108178,4348,7999,0.03097859,0.05678647745
Sachsen (SN),,,3329550,2509684,2469733,2479404,0.7537607184,756206,665751,0.3061893735,0.2685125135,289109,261105,0.1170608321,0.1053095825,432722,398627,0.1752100328,0.1607753315,112300,113608,0.04547050228,0.04582068917,,,,,165449,203662,0.06699064231,0.08214151465,628048,669940,0.2542979342,0.2702020324,85899,166711,0.03478068277,0.06723833631
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldeck,167,HE,186825,142852,140638,140733,0.7646300013,47269,42232,0.3361040402,0.3000859784,49341,43446,0.3508369004,0.3087122423,8600,9891,0.06114990259,0.07028202341,8062,9660,0.05732447845,0.06864061734,,,,,9930,13918,0.07060680613,0.09889649194,15438,16411,0.1097711856,0.1166108873,1998,5175,0.01420668667,0.03677175929
Kassel,168,HE,222451,167855,165278,165403,0.7545706695,44425,41736,0.2687895546,0.2523291597,58759,46769,0.3555161607,0.2827578702,14472,18677,0.08756156294,0.1129181454,15466,18935,0.0935756725,0.114477972,,,,,9759,15046,0.05904597103,0.09096570195,16501,17288,0.09983784896,0.1045204742,5896,6952,0.03567322935,0.04203067659
Werra-Meißner – Hersfeld-Rotenburg,169,HE,175992,133726,131232,131067,0.7598413564,39302,38531,0.2994848817,0.2939794151,54033,42737,0.4117364667,0.3260698727,7281,8746,0.05548189466,0.06672923009,5236,7843,0.03989880517,0.05983962401,,,,,6594,11096,0.050246891,0.0846589912,16411,17173,0.1250533406,0.1310245905,2375,4941,0.01809772007,0.03769827645
Schwalm-Eder,170,HE,188074,145743,143087,143052,0.7749237002,43514,41795,0.3041086891,0.2921664849,53892,44847,0.3766379895,0.3135013841,7852,9270,0.05487570499,0.0648016106,8003,9436,0.05593100701,0.06596202779,,,,,9298,13118,0.06498144486,0.09170091995,17198,18504,0.1201926101,0.1293515645,3330,6082,0.02327255446,0.04251600816
Marburg,171,HE,183296,142365,140566,140786,0.7766945269,46888,42377,0.3335657271,0.3010029406,50214,37202,0.35722721,0.2642450244,11557,14420,0.08221760596,0.102424957,8989,13088,0.06394860777,0.09296378901,,,,,6044,12191,0.04299759544,0.08659241686,14378,16125,0.1022864704,0.1145355362,2496,5383,0.01775678329,0.0382353359
Lahn-Dill,172,HE,208744,155002,152554,152801,0.7425458935,58417,51125,0.3829267014,0.3345855066,45375,37794,0.2974356621,0.2473413132,7116,10210,0.04664577789,0.06681893443,8909,10768,0.05839899314,0.07047074299,,,,,9590,14821,0.06286298622,0.09699543851,17874,20931,0.1171650694,0.1369820878,5273,7152,0.03456480984,0.0468059764
Gießen,173,HE,217806,166621,164158,164313,0.7649972912,57610,49518,0.3509423848,0.3013638604,46216,39252,0.2815336444,0.2388855416,10346,13798,0.06302464699,0.08397387912,13619,15898,0.08296275539,0.09675436514,,,,,12641,16926,0.07700508047,0.1030107174,18918,20358,0.1152426321,0.1238976831,4808,8563,0.02928885586,0.05211395325
Fulda,174,HE,209966,161981,159299,158682,0.7714629988,71946,61811,0.4516412532,0.3895274826,32150,28745,0.2018217315,0.1811484604,7669,9266,0.04814217289,0.05839351659,8874,10593,0.05570656439,0.06675615382,,,,,8437,17122,0.05296329544,0.1079013373,27990,25145,0.1757073177,0.1584615772,2233,6000,0.01401766489,0.037811472
Main-Kinzig – Wetterau II – Schotten,175,HE,179307,138193,135869,136026,0.7707061074,49479,43147,0.3641669549,0.3171967124,38462,32069,0.2830814976,0.2357563995,8007,8938,0.05893176516,0.06570802641,7346,9614,0.05406678492,0.07067766456,,,,,8326,14144,0.06127961492,0.1039801214,20172,20927,0.1484665376,0.1538455883,4077,7187,0.03000684483,0.05283548733
Hochtaunus,176,HE,181516,146315,144260,144609,0.806072192,57579,48436,0.3991335089,0.3349445747,33201,28947,0.2301469569,0.200174263,8556,9562,0.05930957993,0.06612313203,12884,14074,0.08931096631,0.09732450954,,,,,14954,21713,0.1036600582,0.1501497141,15075,16132,0.1044988216,0.1115559889,2011,5745,0.01394010814,0.03972781777
Wetterau I,177,HE,176435,138853,136921,137220,0.7869923768,49891,43951,0.364377999,0.3202958752,39773,31152,0.2904813725,0.2270223,6719,9249,0.04907209267,0.06740271098,11368,13002,0.08302597848,0.09475295146,,,,,11047,17462,0.0806815609,0.1272555021,14987,15895,0.1094572783,0.115835884,3136,6509,0.0229037182,0.04743477627
Rheingau-Taunus – Limburg,178,HE,220342,173627,171338,171625,0.7879886722,71555,59346,0.4176248118,0.3457887837,43427,35604,0.253458077,0.2074522942,9394,11069,0.05482730042,0.06449526584,12020,15273,0.07015373122,0.08899053168,,,,,13053,22650,0.07618274989,0.13197378,17439,20399,0.1017812744,0.1188579752,4450,7284,0.02597205524,0.04244136926
Wiesbaden,179,HE,189372,139775,137965,138229,0.7380975012,47309,40022,0.3429058094,0.2895340341,39396,29247,0.2855506831,0.2115836764,10558,13160,0.07652665531,0.09520433484,12321,16286,0.08930525858,0.1178189815,,,,,9693,18400,0.07025694923,0.1331124438,14417,15496,0.1044975175,0.1121038277,4271,5618,0.03095712681,0.0406427016
Hanau,180,HE,177469,134190,132059,132323,0.7561320569,46656,39126,0.3532966326,0.2956855573,40185,31150,0.3042958072,0.2354088103,7715,10006,0.05842085734,0.07561799536,8054,11345,0.06098789178,0.08573717343,,,,,8418,15185,0.06374423553,0.1147570717,16907,18626,0.1280261095,0.1407616212,4124,6885,0.03122846606,0.05203177074
Main-Taunus,181,HE,197291,160647,158525,158859,0.8142642087,66490,54902,0.4194291121,0.3456020748,34527,28786,0.2178016086,0.1812047161,7887,9504,0.04975240498,0.05982663872,14458,16752,0.09120328024,0.1054520046,,,,,17224,26571,0.1086516322,0.1672615338,15319,16395,0.09663460022,0.1032047287,2620,5949,0.01652736161,0.03744830321
Frankfurt am Main I,182,HE,199775,144841,143049,143227,0.7250206482,43663,37221,0.3052310747,0.2598741857,38704,29743,0.2705646317,0.2076633596,13934,17179,0.09740718215,0.1199424689,15596,19475,0.1090255786,0.135972966,,,,,13185,19989,0.09217121406,0.1395616748,12892,13342,0.09012296486,0.09315282733,5075,6278,0.03547735391,0.04383251761
Frankfurt am Main II,183,HE,223942,172393,170569,170773,0.7698109332,55221,45731,0.3237458155,0.2677882335,44240,33511,0.2593671769,0.1962312544,15523,20059,0.09100715839,0.11746002,23026,26415,0.1349952219,0.1546790183,,,,,13877,24336,0.08135710475,0.1425049627,13033,13737,0.0764089606,0.08044011641,5649,6984,0.03311856199,0.04089639463
Groß-Gerau,184,HE,174727,133318,130857,131180,0.7630074345,45963,39950,0.3512460166,0.3045433755,42342,33318,0.3235745891,0.2539868882,8729,10755,0.0667064047,0.08198658332,8877,11862,0.0678374103,0.09042536972,,,,,7358,12645,0.05622931903,0.09639426742,14805,15943,0.1131387698,0.121535295,2783,6707,0.02126749047,0.05112822077
Offenbach,185,HE,220194,163580,160983,161294,0.7428903603,58565,49302,0.3637961772,0.3056654308,40106,34519,0.2491318959,0.2140129205,12435,14261,0.07724418106,0.08841618411,14246,16421,0.08849381612,0.1018078788,,,,,12420,20372,0.07715100352,0.1263035203,18047,19050,0.1121050049,0.1181073072,5164,7369,0.03207792127,0.04568675834
Darmstadt,186,HE,242622,192508,189775,190375,0.7934482446,58216,52218,0.3067632723,0.2742902167,56442,42638,0.2974153603,0.2239684833,16146,19508,0.08507969964,0.102471438,26939,27317,0.1419523119,0.1434904793,,,,,11739,20893,0.06185746278,0.1097465529,17227,18654,0.09077591885,0.09798555483,3066,9147,0.01615597418,0.04804727511
Odenwald,187,HE,234422,184974,181831,182229,0.7890641663,65654,59635,0.3610715445,0.3272530717,52761,42516,0.2901650434,0.2333108342,11138,13433,0.06125468154,0.07371494109,14181,16084,0.0779900017,0.08826257072,,,,,13139,19948,0.07225940571,0.1094666601,21347,22258,0.1174002233,0.1221430179,3611,8355,0.01985909993,0.0458489044
Bergstraße,188,HE,198418,156082,153739,154094,0.7866322612,59781,51088,0.3888473322,0.3315378925,41408,34435,0.269339595,0.2234674939,8511,10197,0.05536005828,0.06617389386,11747,13595,0.07640871867,0.08822536893,,,,,11711,18196,0.07617455558,0.1180837671,19153,19923,0.1245812709,0.1292912119,1428,6660,0.009288469419,0.04322037198
Hessen (HE),,,4408986,3395441,3344552,3348900,0.7701183447,1185393,1033200,0.3544250471,0.3085192153,974954,788427,0.2915051104,0.2354286482,220145,271158,0.06582196958,0.08096927349,270221,323736,0.08079437844,0.09666935412,,,,,238437,386742,0.07129116246,0.115483293,375528,398712,0.1122805087,0.119057601,79874,146925,0.02388182334,0.04387261489
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eichsfeld – Nordhausen – Kyffhäuserkreis,189,RP,216673,158339,156075,155929,0.7307740235,59318,52667,0.3800608682,0.3377626997,22320,21652,0.1430081691,0.13885807,23848,22613,0.1527983341,0.1450211314,3992,4778,0.02557744674,0.03064215124,,,,,7633,11974,0.04890597469,0.07679136017,33402,32854,0.214012494,0.2106984589,5562,9391,0.03563671312,0.06022612856
Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis,190,RP,222558,163154,160840,160886,0.7330853081,55378,48340,0.3443048993,0.3004611961,24478,23206,0.1521885103,0.1442387778,24899,25171,0.1548060184,0.1564523949,5066,5596,0.03149714001,0.0347823925,,,,,8075,11545,0.05020517284,0.07175888517,34052,35824,0.2117135041,0.2226669816,8892,11204,0.05528475504,0.06963937198
Jena – Sömmerda – Weimarer Land I,191,RP,203210,155210,152895,153356,0.763791152,44684,42092,0.2922528533,0.2744724693,21668,19150,0.1417181726,0.1248728449,32680,28312,0.2137414566,0.1846161872,7544,9497,0.04934105105,0.06192780198,,,,,8939,13310,0.05846495961,0.08679151778,29451,30426,0.1926223879,0.1984011059,7929,10569,0.051859119,0.06891807298
Gotha – Ilm-Kreis,192,RP,198341,148065,145595,145878,0.7465173615,42221,40576,0.289989354,0.2781502351,27120,20391,0.1862701329,0.139781187,22674,22920,0.15573337,0.1571175914,4809,5411,0.03302998043,0.03709263905,,,,,8775,11218,0.06026992685,0.07689987524,34798,35091,0.2390054604,0.2405503229,5198,10271,0.03570177547,0.07040814928
